Station,Heure_requete,Jour,Date,Heure,Temperature,Temperature_precedente,Variation_temperature,Chute_plus_5C,Precipitation_probabilite,Precipitation_type,Pluie_mm,Pluie_prevue
Paris,2026-08-25 17:38:55,J+0,2026-08-25,18:00,28,,,NON,24,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+0,2026-08-25,19:00,27,28,-1,NON,43,rain,0.01,OUI
Paris,2026-08-25 17:38:55,J+0,2026-08-25,20:00,26,27,-1,NON,33,rain,0.02,OUI
Paris,2026-08-25 17:38:55,J+0,2026-08-25,21:00,23,26,-3,NON,17,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+0,2026-08-25,22:00,22,23,-1,NON,18,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+0,2026-08-25,23:00,21,22,-1,NON,15,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,00:00,21,21,0,NON,12,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,01:00,20,21,-1,NON,20,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,02:00,20,20,0,NON,18,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,03:00,19,20,-1,NON,11,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,04:00,19,19,0,NON,9,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,05:00,18,19,-1,NON,9,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,06:00,18,18,0,NON,9,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,07:00,18,18,0,NON,9,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,08:00,18,18,0,NON,7,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,09:00,20,18,2,NON,5,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,10:00,22,20,2,NON,3,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,11:00,23,22,1,NON,1,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,12:00,25,23,2,NON,0,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,13:00,26,25,1,NON,0,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,14:00,27,26,1,NON,0,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,15:00,28,27,1,NON,0,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,16:00,29,28,1,NON,0,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,17:00,29,29,0,NON,0,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,18:00,29,29,0,NON,0,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,19:00,28,29,-1,NON,0,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,20:00,28,28,0,NON,2,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,21:00,27,28,-1,NON,17,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,22:00,26,27,-1,NON,18,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+1,2026-08-26,23:00,24,26,-2,NON,35,rain,0.69,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,00:00,24,24,0,NON,67,rain,1.87,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,01:00,23,24,-1,NON,54,rain,0.62,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,02:00,22,23,-1,NON,42,rain,0.5,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,03:00,22,22,0,NON,21,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,04:00,21,22,-1,NON,32,rain,0.2,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,05:00,21,21,0,NON,20,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,06:00,20,21,-1,NON,20,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,07:00,19,20,-1,NON,11,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,08:00,20,19,1,NON,8,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,09:00,21,20,1,NON,7,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,10:00,23,21,2,NON,5,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,11:00,24,23,1,NON,3,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,12:00,25,24,1,NON,1,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,13:00,26,25,1,NON,4,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,14:00,26,26,0,NON,33,rain,0.25,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,15:00,26,26,0,NON,24,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,16:00,26,26,0,NON,24,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,17:00,26,26,0,NON,23,rain,0.0,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,18:00,25,26,-1,NON,34,rain,0.2,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,19:00,24,25,-1,NON,52,rain,0.48,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,20:00,22,24,-2,NON,47,rain,0.3,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,21:00,22,22,0,NON,37,rain,0.2,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,22:00,21,22,-1,NON,32,rain,0.2,OUI
Paris,2026-08-25 17:38:55,J+2,2026-08-27,23:00,20,21,-1,NON,30,rain,0.2,OUI
Londres,2026-08-25 17:38:55,J+0,2026-08-25,17:00,24,,,NON,0,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+0,2026-08-25,18:00,23,24,-1,NON,0,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+0,2026-08-25,19:00,22,23,-1,NON,1,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+0,2026-08-25,20:00,21,22,-1,NON,1,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+0,2026-08-25,21:00,20,21,-1,NON,1,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+0,2026-08-25,22:00,20,20,0,NON,2,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+0,2026-08-25,23:00,20,20,0,NON,2,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,00:00,20,20,0,NON,4,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,01:00,20,20,0,NON,8,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,02:00,20,20,0,NON,16,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,03:00,19,20,-1,NON,15,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,04:00,19,19,0,NON,35,rain,0.1,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,05:00,19,19,0,NON,51,rain,0.6,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,06:00,18,19,-1,NON,48,rain,0.5,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,07:00,18,18,0,NON,43,rain,0.3,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,08:00,19,18,1,NON,34,rain,0.1,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,09:00,20,19,1,NON,23,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,10:00,21,20,1,NON,24,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,11:00,22,21,1,NON,36,rain,0.3,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,12:00,23,22,1,NON,34,rain,0.2,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,13:00,24,23,1,NON,19,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,14:00,24,24,0,NON,20,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,15:00,25,24,1,NON,21,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,16:00,25,25,0,NON,12,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,17:00,25,25,0,NON,11,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,18:00,25,25,0,NON,4,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,19:00,24,25,-1,NON,1,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,20:00,23,24,-1,NON,1,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,21:00,22,23,-1,NON,2,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,22:00,21,22,-1,NON,2,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+1,2026-08-26,23:00,21,21,0,NON,3,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,00:00,20,21,-1,NON,5,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,01:00,20,20,0,NON,17,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,02:00,20,20,0,NON,60,rain,1.8,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,03:00,20,20,0,NON,71,rain,1.83,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,04:00,20,20,0,NON,51,rain,0.5,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,05:00,20,20,0,NON,70,rain,1.3,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,06:00,20,20,0,NON,51,rain,1.22,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,07:00,20,20,0,NON,35,rain,0.1,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,08:00,20,20,0,NON,23,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,09:00,21,20,1,NON,19,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,10:00,22,21,1,NON,23,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,11:00,22,22,0,NON,17,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,12:00,23,22,1,NON,15,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,13:00,24,23,1,NON,4,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,14:00,24,24,0,NON,6,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,15:00,24,24,0,NON,5,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,16:00,24,24,0,NON,3,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,17:00,24,24,0,NON,3,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,18:00,23,24,-1,NON,3,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,19:00,22,23,-1,NON,6,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,20:00,21,22,-1,NON,7,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,21:00,20,21,-1,NON,8,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,22:00,19,20,-1,NON,11,rain,0.0,OUI
Londres,2026-08-25 17:38:55,J+2,2026-08-27,23:00,19,19,0,NON,11,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+0,2026-08-25,18:00,28,,,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+0,2026-08-25,19:00,28,28,0,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+0,2026-08-25,20:00,27,28,-1,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+0,2026-08-25,21:00,26,27,-1,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+0,2026-08-25,22:00,25,26,-1,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+0,2026-08-25,23:00,25,25,0,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,00:00,23,25,-2,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,01:00,21,23,-2,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,02:00,20,21,-1,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,03:00,19,20,-1,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,04:00,19,19,0,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,05:00,18,19,-1,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,06:00,17,18,-1,NON,1,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,07:00,17,17,0,NON,1,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,08:00,17,17,0,NON,1,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,09:00,19,17,2,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,10:00,21,19,2,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,11:00,23,21,2,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,12:00,25,23,2,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,13:00,26,25,1,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,14:00,27,26,1,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,15:00,28,27,1,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,16:00,29,28,1,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,17:00,29,29,0,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,18:00,28,29,-1,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,19:00,27,28,-1,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,20:00,26,27,-1,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,21:00,25,26,-1,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,22:00,24,25,-1,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+1,2026-08-26,23:00,23,24,-1,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,00:00,22,23,-1,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,01:00,21,22,-1,NON,1,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,02:00,20,21,-1,NON,3,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,03:00,20,20,0,NON,5,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,04:00,19,20,-1,NON,6,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,05:00,19,19,0,NON,10,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,06:00,18,19,-1,NON,20,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,07:00,18,18,0,NON,24,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,08:00,18,18,0,NON,22,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,09:00,18,18,0,NON,22,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,10:00,19,18,1,NON,16,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,11:00,20,19,1,NON,17,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,12:00,21,20,1,NON,7,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,13:00,22,21,1,NON,1,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,14:00,22,22,0,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,15:00,22,22,0,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,16:00,23,22,1,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,17:00,23,23,0,NON,1,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,18:00,23,23,0,NON,1,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,19:00,22,23,-1,NON,1,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,20:00,22,22,0,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,21:00,21,22,-1,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,22:00,20,21,-1,NON,0,rain,0.0,OUI
Madrid,2026-08-25 17:38:55,J+2,2026-08-27,23:00,20,20,0,NON,0,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+0,2026-08-25,18:00,28,,,NON,1,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+0,2026-08-25,19:00,28,28,0,NON,1,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+0,2026-08-25,20:00,27,28,-1,NON,2,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+0,2026-08-25,21:00,24,27,-3,NON,2,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+0,2026-08-25,22:00,23,24,-1,NON,2,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+0,2026-08-25,23:00,21,23,-2,NON,2,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,00:00,20,21,-1,NON,3,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,01:00,20,20,0,NON,7,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,02:00,20,20,0,NON,7,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,03:00,20,20,0,NON,7,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,04:00,19,20,-1,NON,7,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,05:00,19,19,0,NON,7,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,06:00,19,19,0,NON,7,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,07:00,19,19,0,NON,7,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,08:00,21,19,2,NON,24,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,09:00,22,21,1,NON,19,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,10:00,24,22,2,NON,3,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,11:00,25,24,1,NON,8,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,12:00,26,25,1,NON,18,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,13:00,27,26,1,NON,6,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,14:00,28,27,1,NON,1,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,15:00,28,28,0,NON,0,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,16:00,29,28,1,NON,5,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,17:00,28,29,-1,NON,2,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,18:00,28,28,0,NON,3,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,19:00,28,28,0,NON,6,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,20:00,27,28,-1,NON,3,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,21:00,26,27,-1,NON,4,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,22:00,25,26,-1,NON,4,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+1,2026-08-26,23:00,23,25,-2,NON,5,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,00:00,22,23,-1,NON,6,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,01:00,22,22,0,NON,6,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,02:00,22,22,0,NON,6,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,03:00,22,22,0,NON,6,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,04:00,21,22,-1,NON,6,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,05:00,22,21,1,NON,5,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,06:00,21,22,-1,NON,5,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,07:00,21,21,0,NON,6,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,08:00,23,21,2,NON,6,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,09:00,24,23,1,NON,5,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,10:00,25,24,1,NON,4,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,11:00,26,25,1,NON,11,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,12:00,27,26,1,NON,4,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,13:00,28,27,1,NON,3,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,14:00,29,28,1,NON,1,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,15:00,29,29,0,NON,2,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,16:00,29,29,0,NON,2,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,17:00,30,29,1,NON,2,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,18:00,30,30,0,NON,11,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,19:00,29,30,-1,NON,7,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,20:00,28,29,-1,NON,11,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,21:00,27,28,-1,NON,16,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,22:00,25,27,-2,NON,18,rain,0.0,OUI
Milan,2026-08-25 17:38:55,J+2,2026-08-27,23:00,24,25,-1,NON,16,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+0,2026-08-25,18:00,17,,,NON,19,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+0,2026-08-25,19:00,17,17,0,NON,2,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+0,2026-08-25,20:00,17,17,0,NON,2,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+0,2026-08-25,21:00,16,17,-1,NON,3,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+0,2026-08-25,22:00,15,16,-1,NON,3,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+0,2026-08-25,23:00,14,15,-1,NON,3,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,00:00,13,14,-1,NON,4,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,01:00,13,13,0,NON,9,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,02:00,12,13,-1,NON,9,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,03:00,13,12,1,NON,9,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,04:00,12,13,-1,NON,9,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,05:00,12,12,0,NON,9,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,06:00,12,12,0,NON,21,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,07:00,13,12,1,NON,21,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,08:00,15,13,2,NON,22,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,09:00,16,15,1,NON,21,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,10:00,18,16,2,NON,8,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,11:00,20,18,2,NON,5,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,12:00,22,20,2,NON,3,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,13:00,24,22,2,NON,2,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,14:00,25,24,1,NON,0,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,15:00,26,25,1,NON,0,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,16:00,26,26,0,NON,0,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,17:00,26,26,0,NON,0,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,18:00,26,26,0,NON,0,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,19:00,25,26,-1,NON,1,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,20:00,24,25,-1,NON,4,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,21:00,22,24,-2,NON,3,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,22:00,20,22,-2,NON,3,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+1,2026-08-26,23:00,19,20,-1,NON,4,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+2,2026-08-27,00:00,19,19,0,NON,5,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+2,2026-08-27,01:00,18,19,-1,NON,5,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+2,2026-08-27,02:00,17,18,-1,NON,6,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+2,2026-08-27,03:00,16,17,-1,NON,7,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+2,2026-08-27,04:00,15,16,-1,NON,7,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+2,2026-08-27,05:00,15,15,0,NON,7,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+2,2026-08-27,06:00,14,15,-1,NON,8,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+2,2026-08-27,07:00,14,14,0,NON,8,rain,0.0,OUI
